queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
V3-B2-T15_intervention-seed18,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,18,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed19,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,19,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed20,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,20,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed21,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,21,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed22,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,22,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed23,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,23,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed24,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,24,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed25,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,25,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed26,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,26,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed27,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,27,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed28,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,28,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed29,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,29,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T15_intervention-seed30,0,SCI_v3_baseline,B2_T15_intervention,单层网络 SEIR T15_intervention,30,15,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed01,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,1,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed02,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,2,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed03,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,3,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed04,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,4,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed05,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,5,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed06,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,6,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed07,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,7,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed08,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,8,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed09,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,9,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed10,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,10,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed11,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,11,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed12,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,12,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed13,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,13,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed14,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,14,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed15,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,15,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed16,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,16,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed17,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,17,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed18,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,18,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed19,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,19,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed20,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,20,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed21,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,21,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed22,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,22,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed23,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,23,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed24,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,24,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed25,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,25,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed26,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,26,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed27,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,27,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed28,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,28,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed29,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,29,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T30_intervention-seed30,0,SCI_v3_baseline,B2_T30_intervention,单层网络 SEIR T30_intervention,30,30,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed01,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,1,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed02,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,2,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed03,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,3,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed04,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,4,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed05,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,5,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed06,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,6,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed07,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,7,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed08,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,8,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed09,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,9,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed10,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,10,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed11,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,11,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed12,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,12,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed13,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,13,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed14,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,14,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed15,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,15,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed16,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,16,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
V3-B2-T60_intervention-seed17,0,SCI_v3_baseline,B2_T60_intervention,单层网络 SEIR T60_intervention,17,60,true,true,0,10,0.1,20,0,35.0,0.0,0.05,0.15,2.0,5.0,3.0,180,SCI v3 基线比较,single_layer_network_seir,SCI_V3_FULL_RERUN_20260613,2,single_layer_network_seir,B2,new_sci_baseline,true,baseline_comparison,与完整耦合 SEIRG 模型在同一指标体系下比较，检验新增结构是否真正贡献结果。,false
