runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,0.0,1000,0,0,0,0,0,0,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,1.0,933,47,10,10,0,0,0,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,2.0,932,28,25,14,0,0,1,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,3.0,897,38,41,22,0,0,2,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,4.0,869,46,53,29,0,0,3,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,5.0,839,47,74,36,0,0,4,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,6.0,810,48,92,46,0,0,4,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,7.0,766,55,119,56,0,0,4,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,8.0,715,73,143,62,0,0,7,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,9.0,677,73,166,75,0,0,9,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,10.0,633,67,201,87,0,0,12,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,11.0,574,81,233,99,0,0,13,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,12.0,518,90,267,109,0,0,16,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,13.0,468,81,317,120,0,0,14,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,14.0,409,93,350,136,0,0,12,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,15.0,362,82,396,144,0,0,16,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,16.0,307,81,434,157,0,0,21,30.0,true,true,4,6,0.1,10,10,19
T30_ontrue_offtrue_seed19_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781249330461,17.0,269,69,471,171,0,0,20,30.0,true,true,4,6,0.1,10,10,19
