runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,0.0,1000,0,0,0,0,0,0,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,1.0,935,45,10,10,0,0,0,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,2.0,932,26,26,15,0,0,1,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,3.0,903,32,44,20,0,0,1,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,4.0,872,48,56,23,0,0,1,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,5.0,848,45,73,32,0,0,2,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,6.0,817,45,97,39,0,0,2,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,7.0,768,71,112,46,0,0,3,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,8.0,738,59,140,58,0,0,5,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,9.0,697,63,160,72,0,0,8,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,10.0,656,68,185,84,0,0,7,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,11.0,612,78,214,89,0,0,7,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,12.0,573,68,252,97,0,0,10,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,13.0,513,86,278,113,0,0,10,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,14.0,480,72,308,127,0,0,13,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,15.0,442,64,345,135,0,0,14,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,16.0,391,71,372,149,0,0,17,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,17.0,348,73,399,159,0,0,21,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,18.0,303,68,427,178,0,0,24,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,19.0,260,71,454,192,0,0,23,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,20.0,223,62,488,200,0,0,27,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,21.0,198,49,515,207,0,0,31,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,22.0,162,52,534,214,0,0,38,30.0,true,true,4,6,0.1,10,10,17
T30_ontrue_offtrue_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781240394035,23.0,141,43,553,220,0,0,43,30.0,true,true,4,6,0.1,10,10,17
