runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,0.0,1000,0,0,0,0,0,0,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,1.0,932,48,10,10,0,0,0,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,2.0,932,22,26,19,0,0,1,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,3.0,895,38,39,23,0,0,5,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,4.0,882,31,53,29,0,0,5,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,5.0,853,43,66,32,0,0,6,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,6.0,840,36,79,35,0,0,10,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,7.0,816,34,99,41,0,0,10,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,8.0,783,46,114,46,0,0,11,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,9.0,756,50,128,55,0,0,11,30.0,true,false,4,6,0.1,10,10,23
T30_ontrue_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242258770,10.0,720,54,153,60,0,0,13,30.0,true,false,4,6,0.1,10,10,23
